province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
海南,2025,综合,本科批,480,400.0,400,148,59607,59460-59607
海南,2025,综合,本科批,480,399.0,399,121,59728,59608-59728
海南,2025,综合,本科批,480,398.0,398,164,59892,59729-59892
海南,2025,综合,本科批,480,397.0,397,148,60040,59893-60040
海南,2025,综合,本科批,480,396.0,396,120,60160,60041-60160
海南,2025,综合,本科批,480,395.0,395,130,60290,60161-60290
海南,2025,综合,本科批,480,394.0,394,131,60421,60291-60421
海南,2025,综合,本科批,480,393.0,393,124,60545,60422-60545
海南,2025,综合,本科批,480,392.0,392,120,60665,60546-60665
海南,2025,综合,本科批,480,391.0,391,139,60804,60666-60804
海南,2025,综合,本科批,480,390.0,390,113,60917,60805-60917
海南,2025,综合,本科批,480,389.0,389,132,61049,60918-61049
海南,2025,综合,本科批,480,388.0,388,110,61159,61050-61159
海南,2025,综合,本科批,480,387.0,387,106,61265,61160-61265
海南,2025,综合,本科批,480,386.0,386,114,61379,61266-61379
海南,2025,综合,本科批,480,385.0,385,99,61478,61380-61478
海南,2025,综合,本科批,480,384.0,384,123,61601,61479-61601
海南,2025,综合,本科批,480,383.0,383,120,61721,61602-61721
海南,2025,综合,本科批,480,382.0,382,90,61811,61722-61811
海南,2025,综合,本科批,480,381.0,381,139,61950,61812-61950
海南,2025,综合,本科批,480,380.0,380,84,62034,61951-62034
海南,2025,综合,本科批,480,379.0,379,130,62164,62035-62164
海南,2025,综合,本科批,480,378.0,378,95,62259,62165-62259
海南,2025,综合,本科批,480,377.0,377,101,62360,62260-62360
海南,2025,综合,本科批,480,376.0,376,118,62478,62361-62478
海南,2025,综合,本科批,480,375.0,375,96,62574,62479-62574
海南,2025,综合,本科批,480,374.0,374,116,62690,62575-62690
海南,2025,综合,本科批,480,373.0,373,80,62770,62691-62770
海南,2025,综合,本科批,480,372.0,372,106,62876,62771-62876
海南,2025,综合,本科批,480,371.0,371,114,62990,62877-62990
海南,2025,综合,本科批,480,370.0,370,86,63076,62991-63076
海南,2025,综合,本科批,480,369.0,369,99,63175,63077-63175
海南,2025,综合,本科批,480,368.0,368,84,63259,63176-63259
海南,2025,综合,本科批,480,367.0,367,93,63352,63260-63352
海南,2025,综合,本科批,480,366.0,366,109,63461,63353-63461
海南,2025,综合,本科批,480,365.0,365,82,63543,63462-63543
海南,2025,综合,本科批,480,364.0,364,81,63624,63544-63624
海南,2025,综合,本科批,480,363.0,363,83,63707,63625-63707
海南,2025,综合,本科批,480,362.0,362,78,63785,63708-63785
海南,2025,综合,本科批,480,361.0,361,95,63880,63786-63880
海南,2025,综合,本科批,480,360.0,360,73,63953,63881-63953
海南,2025,综合,本科批,480,359.0,359,78,64031,63954-64031
海南,2025,综合,本科批,480,358.0,358,94,64125,64032-64125
海南,2025,综合,本科批,480,357.0,357,82,64207,64126-64207
海南,2025,综合,本科批,480,356.0,356,72,64279,64208-64279
海南,2025,综合,本科批,480,355.0,355,81,64360,64280-64360
海南,2025,综合,本科批,480,354.0,354,78,64438,64361-64438
海南,2025,综合,本科批,480,353.0,353,78,64516,64439-64516
海南,2025,综合,本科批,480,352.0,352,70,64586,64517-64586
海南,2025,综合,本科批,480,351.0,351,53,64639,64587-64639
海南,2025,综合,本科批,480,350.0,350,65,64704,64640-64704
海南,2025,综合,本科批,480,349.0,349,51,64755,64705-64755
海南,2025,综合,本科批,480,348.0,348,66,64821,64756-64821
海南,2025,综合,本科批,480,347.0,347,78,64899,64822-64899
海南,2025,综合,本科批,480,346.0,346,51,64950,64900-64950
海南,2025,综合,本科批,480,345.0,345,51,65001,64951-65001
海南,2025,综合,本科批,480,344.0,344,61,65062,65002-65062
海南,2025,综合,本科批,480,343.0,343,60,65122,65063-65122
海南,2025,综合,本科批,480,342.0,342,49,65171,65123-65171
海南,2025,综合,本科批,480,341.0,341,58,65229,65172-65229
海南,2025,综合,本科批,480,340.0,340,46,65275,65230-65275
海南,2025,综合,本科批,480,339.0,339,49,65324,65276-65324
海南,2025,综合,本科批,480,338.0,338,42,65366,65325-65366
海南,2025,综合,本科批,480,337.0,337,59,65425,65367-65425
海南,2025,综合,本科批,480,336.0,336,51,65476,65426-65476
海南,2025,综合,本科批,480,335.0,335,51,65527,65477-65527
海南,2025,综合,本科批,480,334.0,334,43,65570,65528-65570
海南,2025,综合,本科批,480,333.0,333,63,65633,65571-65633
海南,2025,综合,本科批,480,332.0,332,50,65683,65634-65683
海南,2025,综合,本科批,480,331.0,331,46,65729,65684-65729
海南,2025,综合,本科批,480,330.0,330,52,65781,65730-65781
