province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
安徽,2025,物理类,本科批,461,608.0,608,596,21994,21399-21994
安徽,2025,物理类,本科批,461,607.0,607,643,22637,21995-22637
安徽,2025,物理类,本科批,461,606.0,606,613,23250,22638-23250
安徽,2025,物理类,本科批,461,605.0,605,644,23894,23251-23894
安徽,2025,物理类,本科批,461,604.0,604,609,24503,23895-24503
安徽,2025,物理类,本科批,461,603.0,603,598,25101,24504-25101
安徽,2025,物理类,本科批,461,602.0,602,641,25742,25102-25742
安徽,2025,物理类,本科批,461,601.0,601,651,26393,25743-26393
安徽,2025,物理类,本科批,461,600.0,600,696,27089,26394-27089
安徽,2025,物理类,本科批,461,599.0,599,737,27826,27090-27826
安徽,2025,物理类,本科批,461,598.0,598,614,28440,27827-28440
安徽,2025,物理类,本科批,461,597.0,597,704,29144,28441-29144
安徽,2025,物理类,本科批,461,596.0,596,675,29819,29145-29819
安徽,2025,物理类,本科批,461,595.0,595,724,30543,29820-30543
安徽,2025,物理类,本科批,461,594.0,594,718,31261,30544-31261
安徽,2025,物理类,本科批,461,593.0,593,709,31970,31262-31970
安徽,2025,物理类,本科批,461,592.0,592,704,32674,31971-32674
安徽,2025,物理类,本科批,461,591.0,591,712,33386,32675-33386
安徽,2025,物理类,本科批,461,590.0,590,701,34087,33387-34087
安徽,2025,物理类,本科批,461,589.0,589,700,34787,34088-34787
安徽,2025,物理类,本科批,461,588.0,588,745,35532,34788-35532
安徽,2025,物理类,本科批,461,587.0,587,766,36298,35533-36298
安徽,2025,物理类,本科批,461,586.0,586,748,37046,36299-37046
安徽,2025,物理类,本科批,461,585.0,585,793,37839,37047-37839
安徽,2025,物理类,本科批,461,584.0,584,773,38612,37840-38612
安徽,2025,物理类,本科批,461,583.0,583,836,39448,38613-39448
安徽,2025,物理类,本科批,461,582.0,582,783,40231,39449-40231
安徽,2025,物理类,本科批,461,581.0,581,831,41062,40232-41062
安徽,2025,物理类,本科批,461,580.0,580,797,41859,41063-41859
安徽,2025,物理类,本科批,461,579.0,579,872,42731,41860-42731
安徽,2025,物理类,本科批,461,578.0,578,890,43621,42732-43621
安徽,2025,物理类,本科批,461,577.0,577,822,44443,43622-44443
安徽,2025,物理类,本科批,461,576.0,576,860,45303,44444-45303
安徽,2025,物理类,本科批,461,575.0,575,931,46234,45304-46234
安徽,2025,物理类,本科批,461,574.0,574,848,47082,46235-47082
安徽,2025,物理类,本科批,461,573.0,573,857,47939,47083-47939
安徽,2025,物理类,本科批,461,572.0,572,840,48779,47940-48779
安徽,2025,物理类,本科批,461,571.0,571,906,49685,48780-49685
安徽,2025,物理类,本科批,461,570.0,570,968,50653,49686-50653
安徽,2025,物理类,本科批,461,569.0,569,881,51534,50654-51534
安徽,2025,物理类,本科批,461,568.0,568,882,52416,51535-52416
安徽,2025,物理类,本科批,461,567.0,567,914,53330,52417-53330
安徽,2025,物理类,本科批,461,566.0,566,873,54203,53331-54203
安徽,2025,物理类,本科批,461,565.0,565,902,55105,54204-55105
安徽,2025,物理类,本科批,461,564.0,564,922,56027,55106-56027
安徽,2025,物理类,本科批,461,563.0,563,969,56996,56028-56996
安徽,2025,物理类,本科批,461,562.0,562,987,57983,56997-57983
安徽,2025,物理类,本科批,461,561.0,561,1002,58985,57984-58985
安徽,2025,物理类,本科批,461,560.0,560,1047,60032,58986-60032
安徽,2025,物理类,本科批,461,559.0,559,1071,61103,60033-61103
安徽,2025,物理类,本科批,461,558.0,558,1022,62125,61104-62125
安徽,2025,物理类,本科批,461,557.0,557,1030,63155,62126-63155
安徽,2025,物理类,本科批,461,556.0,556,1063,64218,63156-64218
安徽,2025,物理类,本科批,461,555.0,555,1009,65227,64219-65227
安徽,2025,物理类,本科批,461,554.0,554,1034,66261,65228-66261
安徽,2025,物理类,本科批,461,553.0,553,1096,67357,66262-67357
安徽,2025,物理类,本科批,461,552.0,552,1099,68456,67358-68456
安徽,2025,物理类,本科批,461,551.0,551,1056,69512,68457-69512
安徽,2025,物理类,本科批,461,550.0,550,1102,70614,69513-70614
安徽,2025,物理类,本科批,461,549.0,549,1079,71693,70615-71693
安徽,2025,物理类,本科批,461,548.0,548,1097,72790,71694-72790
安徽,2025,物理类,本科批,461,547.0,547,1035,73825,72791-73825
安徽,2025,物理类,本科批,461,546.0,546,1130,74955,73826-74955
安徽,2025,物理类,本科批,461,545.0,545,1141,76096,74956-76096
安徽,2025,物理类,本科批,461,544.0,544,1131,77227,76097-77227
安徽,2025,物理类,本科批,461,543.0,543,1224,78451,77228-78451
安徽,2025,物理类,本科批,461,542.0,542,1124,79575,78452-79575
安徽,2025,物理类,本科批,461,541.0,541,1176,80751,79576-80751
安徽,2025,物理类,本科批,461,540.0,540,1121,81872,80752-81872
安徽,2025,物理类,本科批,461,539.0,539,1145,83017,81873-83017
安徽,2025,物理类,本科批,461,538.0,538,1161,84178,83018-84178
安徽,2025,物理类,本科批,461,537.0,537,1162,85340,84179-85340
安徽,2025,物理类,本科批,461,536.0,536,1156,86496,85341-86496
安徽,2025,物理类,本科批,461,535.0,535,1225,87721,86497-87721
安徽,2025,物理类,本科批,461,534.0,534,1196,88917,87722-88917
安徽,2025,物理类,本科批,461,533.0,533,1212,90129,88918-90129
