province,year,category,batch,control_score,score,score_range,segment_count,cumulative_count,rank_range
浙江,2025,综合,普通类一段,490,614.0,614,950,37785,36836-37785
浙江,2025,综合,普通类一段,490,613.0,613,1026,38811,37786-38811
浙江,2025,综合,普通类一段,490,612.0,612,1000,39811,38812-39811
浙江,2025,综合,普通类一段,490,611.0,611,1008,40819,39812-40819
浙江,2025,综合,普通类一段,490,610.0,610,1023,41842,40820-41842
浙江,2025,综合,普通类一段,490,609.0,609,1007,42849,41843-42849
浙江,2025,综合,普通类一段,490,608.0,608,1093,43942,42850-43942
浙江,2025,综合,普通类一段,490,607.0,607,1059,45001,43943-45001
浙江,2025,综合,普通类一段,490,606.0,606,1040,46041,45002-46041
浙江,2025,综合,普通类一段,490,605.0,605,1010,47051,46042-47051
浙江,2025,综合,普通类一段,490,604.0,604,1053,48104,47052-48104
浙江,2025,综合,普通类一段,490,603.0,603,1093,49197,48105-49197
浙江,2025,综合,普通类一段,490,602.0,602,1098,50295,49198-50295
浙江,2025,综合,普通类一段,490,601.0,601,1111,51406,50296-51406
浙江,2025,综合,普通类一段,490,600.0,600,1123,52529,51407-52529
浙江,2025,综合,普通类一段,490,599.0,599,1083,53612,52530-53612
浙江,2025,综合,普通类一段,490,598.0,598,1114,54726,53613-54726
浙江,2025,综合,普通类一段,490,597.0,597,1114,55840,54727-55840
浙江,2025,综合,普通类一段,490,596.0,596,1179,57019,55841-57019
浙江,2025,综合,普通类一段,490,595.0,595,1124,58143,57020-58143
浙江,2025,综合,普通类一段,490,594.0,594,1130,59273,58144-59273
浙江,2025,综合,普通类一段,490,593.0,593,1140,60413,59274-60413
浙江,2025,综合,普通类一段,490,592.0,592,1206,61619,60414-61619
浙江,2025,综合,普通类一段,490,591.0,591,1184,62803,61620-62803
浙江,2025,综合,普通类一段,490,590.0,590,1153,63956,62804-63956
浙江,2025,综合,普通类一段,490,589.0,589,1182,65138,63957-65138
浙江,2025,综合,普通类一段,490,588.0,588,1207,66345,65139-66345
浙江,2025,综合,普通类一段,490,587.0,587,1231,67576,66346-67576
浙江,2025,综合,普通类一段,490,586.0,586,1214,68790,67577-68790
浙江,2025,综合,普通类一段,490,585.0,585,1235,70025,68791-70025
浙江,2025,综合,普通类一段,490,584.0,584,1242,71267,70026-71267
浙江,2025,综合,普通类一段,490,583.0,583,1173,72440,71268-72440
浙江,2025,综合,普通类一段,490,582.0,582,1205,73645,72441-73645
浙江,2025,综合,普通类一段,490,581.0,581,1189,74834,73646-74834
浙江,2025,综合,普通类一段,490,580.0,580,1250,76084,74835-76084
浙江,2025,综合,普通类一段,490,579.0,579,1243,77327,76085-77327
浙江,2025,综合,普通类一段,490,578.0,578,1204,78531,77328-78531
浙江,2025,综合,普通类一段,490,577.0,577,1272,79803,78532-79803
浙江,2025,综合,普通类一段,490,576.0,576,1186,80989,79804-80989
浙江,2025,综合,普通类一段,490,575.0,575,1203,82192,80990-82192
浙江,2025,综合,普通类一段,490,574.0,574,1193,83385,82193-83385
浙江,2025,综合,普通类一段,490,573.0,573,1223,84608,83386-84608
浙江,2025,综合,普通类一段,490,572.0,572,1184,85792,84609-85792
浙江,2025,综合,普通类一段,490,571.0,571,1214,87006,85793-87006
浙江,2025,综合,普通类一段,490,570.0,570,1219,88225,87007-88225
浙江,2025,综合,普通类一段,490,569.0,569,1218,89443,88226-89443
浙江,2025,综合,普通类一段,490,568.0,568,1188,90631,89444-90631
浙江,2025,综合,普通类一段,490,567.0,567,1237,91868,90632-91868
浙江,2025,综合,普通类一段,490,566.0,566,1161,93029,91869-93029
浙江,2025,综合,普通类一段,490,565.0,565,1270,94299,93030-94299
浙江,2025,综合,普通类一段,490,564.0,564,1230,95529,94300-95529
浙江,2025,综合,普通类一段,490,563.0,563,1240,96769,95530-96769
浙江,2025,综合,普通类一段,490,562.0,562,1266,98035,96770-98035
浙江,2025,综合,普通类一段,490,561.0,561,1183,99218,98036-99218
浙江,2025,综合,普通类一段,490,560.0,560,1261,100479,99219-100479
浙江,2025,综合,普通类一段,490,559.0,559,1186,101665,100480-101665
浙江,2025,综合,普通类一段,490,558.0,558,1264,102929,101666-102929
浙江,2025,综合,普通类一段,490,557.0,557,1194,104123,102930-104123
浙江,2025,综合,普通类一段,490,556.0,556,1223,105346,104124-105346
浙江,2025,综合,普通类一段,490,555.0,555,1163,106509,105347-106509
浙江,2025,综合,普通类一段,490,554.0,554,1227,107736,106510-107736
浙江,2025,综合,普通类一段,490,553.0,553,1249,108985,107737-108985
浙江,2025,综合,普通类一段,490,552.0,552,1284,110269,108986-110269
浙江,2025,综合,普通类一段,490,551.0,551,1213,111482,110270-111482
浙江,2025,综合,普通类一段,490,550.0,550,1190,112672,111483-112672
浙江,2025,综合,普通类一段,490,549.0,549,1308,113980,112673-113980
浙江,2025,综合,普通类一段,490,548.0,548,1256,115236,113981-115236
浙江,2025,综合,普通类一段,490,547.0,547,1284,116520,115237-116520
浙江,2025,综合,普通类一段,490,546.0,546,1210,117730,116521-117730
浙江,2025,综合,普通类一段,490,545.0,545,1247,118977,117731-118977
浙江,2025,综合,普通类一段,490,544.0,544,1199,120176,118978-120176
浙江,2025,综合,普通类一段,490,543.0,543,1242,121418,120177-121418
浙江,2025,综合,普通类一段,490,542.0,542,1294,122712,121419-122712
浙江,2025,综合,普通类一段,490,541.0,541,1274,123986,122713-123986
浙江,2025,综合,普通类一段,490,540.0,540,1259,125245,123987-125245
浙江,2025,综合,普通类一段,490,539.0,539,1244,126489,125246-126489
浙江,2025,综合,普通类一段,490,538.0,538,1213,127702,126490-127702
浙江,2025,综合,普通类一段,490,537.0,537,1218,128920,127703-128920
浙江,2025,综合,普通类一段,490,536.0,536,1226,130146,128921-130146
浙江,2025,综合,普通类一段,490,535.0,535,1252,131398,130147-131398
浙江,2025,综合,普通类一段,490,534.0,534,1227,132625,131399-132625
浙江,2025,综合,普通类一段,490,533.0,533,1166,133791,132626-133791
浙江,2025,综合,普通类一段,490,532.0,532,1255,135046,133792-135046
浙江,2025,综合,普通类一段,490,531.0,531,1256,136302,135047-136302
浙江,2025,综合,普通类一段,490,530.0,530,1274,137576,136303-137576
浙江,2025,综合,普通类一段,490,529.0,529,1199,138775,137577-138775
浙江,2025,综合,普通类一段,490,528.0,528,1167,139942,138776-139942
浙江,2025,综合,普通类一段,490,527.0,527,1183,141125,139943-141125
浙江,2025,综合,普通类一段,490,526.0,526,1202,142327,141126-142327
浙江,2025,综合,普通类一段,490,525.0,525,1129,143456,142328-143456
浙江,2025,综合,普通类一段,490,524.0,524,1213,144669,143457-144669
浙江,2025,综合,普通类一段,490,523.0,523,1268,145937,144670-145937
浙江,2025,综合,普通类一段,490,522.0,522,1187,147124,145938-147124
浙江,2025,综合,普通类一段,490,521.0,521,1273,148397,147125-148397
浙江,2025,综合,普通类一段,490,520.0,520,1175,149572,148398-149572
浙江,2025,综合,普通类一段,490,519.0,519,1274,150846,149573-150846
浙江,2025,综合,普通类一段,490,518.0,518,1191,152037,150847-152037
浙江,2025,综合,普通类一段,490,517.0,517,1273,153310,152038-153310
浙江,2025,综合,普通类一段,490,516.0,516,1185,154495,153311-154495
浙江,2025,综合,普通类一段,490,515.0,515,1212,155707,154496-155707
浙江,2025,综合,普通类一段,490,514.0,514,1135,156842,155708-156842
浙江,2025,综合,普通类一段,490,513.0,513,1188,158030,156843-158030
浙江,2025,综合,普通类一段,490,512.0,512,1164,159194,158031-159194
浙江,2025,综合,普通类一段,490,511.0,511,1190,160384,159195-160384
浙江,2025,综合,普通类一段,490,510.0,510,1209,161593,160385-161593
浙江,2025,综合,普通类一段,490,509.0,509,1135,162728,161594-162728
浙江,2025,综合,普通类一段,490,508.0,508,1170,163898,162729-163898
浙江,2025,综合,普通类一段,490,507.0,507,1203,165101,163899-165101
浙江,2025,综合,普通类一段,490,506.0,506,1161,166262,165102-166262
浙江,2025,综合,普通类一段,490,505.0,505,1159,167421,166263-167421
浙江,2025,综合,普通类一段,490,504.0,504,1172,168593,167422-168593
浙江,2025,综合,普通类一段,490,503.0,503,1124,169717,168594-169717
浙江,2025,综合,普通类一段,490,502.0,502,1172,170889,169718-170889
浙江,2025,综合,普通类一段,490,501.0,501,1121,172010,170890-172010
浙江,2025,综合,普通类一段,490,500.0,500,1124,173134,172011-173134
浙江,2025,综合,普通类一段,490,499.0,499,1228,174362,173135-174362
浙江,2025,综合,普通类一段,490,498.0,498,1089,175451,174363-175451
浙江,2025,综合,普通类一段,490,497.0,497,1112,176563,175452-176563
浙江,2025,综合,普通类一段,490,496.0,496,1141,177704,176564-177704
浙江,2025,综合,普通类一段,490,495.0,495,1166,178870,177705-178870
浙江,2025,综合,普通类一段,490,494.0,494,1133,180003,178871-180003
浙江,2025,综合,普通类一段,490,493.0,493,1109,181112,180004-181112
浙江,2025,综合,普通类一段,490,492.0,492,1146,182258,181113-182258
浙江,2025,综合,普通类一段,490,491.0,491,1043,183301,182259-183301
浙江,2025,综合,普通类一段,490,490.0,490,1071,184372,183302-184372
浙江,2025,综合,普通类二段,268,489.0,489,1092,185464,184373-185464
浙江,2025,综合,普通类二段,268,488.0,488,1112,186576,185465-186576
浙江,2025,综合,普通类二段,268,487.0,487,1060,187636,186577-187636
浙江,2025,综合,普通类二段,268,486.0,486,1052,188688,187637-188688
浙江,2025,综合,普通类二段,268,485.0,485,1082,189770,188689-189770
浙江,2025,综合,普通类二段,268,484.0,484,1028,190798,189771-190798
浙江,2025,综合,普通类二段,268,483.0,483,1103,191901,190799-191901
浙江,2025,综合,普通类二段,268,482.0,482,1031,192932,191902-192932
浙江,2025,综合,普通类二段,268,481.0,481,1017,193949,192933-193949
浙江,2025,综合,普通类二段,268,480.0,480,1013,194962,193950-194962
浙江,2025,综合,普通类二段,268,479.0,479,1002,195964,194963-195964
浙江,2025,综合,普通类二段,268,478.0,478,995,196959,195965-196959
浙江,2025,综合,普通类二段,268,477.0,477,1029,197988,196960-197988
浙江,2025,综合,普通类二段,268,476.0,476,991,198979,197989-198979
浙江,2025,综合,普通类二段,268,475.0,475,984,199963,198980-199963
浙江,2025,综合,普通类二段,268,474.0,474,1001,200964,199964-200964
浙江,2025,综合,普通类二段,268,473.0,473,965,201929,200965-201929
浙江,2025,综合,普通类二段,268,472.0,472,959,202888,201930-202888
浙江,2025,综合,普通类二段,268,471.0,471,960,203848,202889-203848
浙江,2025,综合,普通类二段,268,470.0,470,924,204772,203849-204772
浙江,2025,综合,普通类二段,268,469.0,469,953,205725,204773-205725
浙江,2025,综合,普通类二段,268,468.0,468,918,206643,205726-206643
浙江,2025,综合,普通类二段,268,467.0,467,980,207623,206644-207623
浙江,2025,综合,普通类二段,268,466.0,466,920,208543,207624-208543
浙江,2025,综合,普通类二段,268,465.0,465,958,209501,208544-209501
浙江,2025,综合,普通类二段,268,464.0,464,911,210412,209502-210412
浙江,2025,综合,普通类二段,268,463.0,463,913,211325,210413-211325
浙江,2025,综合,普通类二段,268,462.0,462,871,212196,211326-212196
浙江,2025,综合,普通类二段,268,461.0,461,867,213063,212197-213063
浙江,2025,综合,普通类二段,268,460.0,460,851,213914,213064-213914
浙江,2025,综合,普通类二段,268,459.0,459,877,214791,213915-214791
浙江,2025,综合,普通类二段,268,458.0,458,844,215635,214792-215635
浙江,2025,综合,普通类二段,268,457.0,457,883,216518,215636-216518
浙江,2025,综合,普通类二段,268,456.0,456,869,217387,216519-217387
浙江,2025,综合,普通类二段,268,455.0,455,856,218243,217388-218243
浙江,2025,综合,普通类二段,268,454.0,454,871,219114,218244-219114
浙江,2025,综合,普通类二段,268,453.0,453,862,219976,219115-219976
浙江,2025,综合,普通类二段,268,452.0,452,803,220779,219977-220779
浙江,2025,综合,普通类二段,268,451.0,451,812,221591,220780-221591
浙江,2025,综合,普通类二段,268,450.0,450,826,222417,221592-222417
浙江,2025,综合,普通类二段,268,449.0,449,808,223225,222418-223225
浙江,2025,综合,普通类二段,268,448.0,448,756,223981,223226-223981
浙江,2025,综合,普通类二段,268,447.0,447,753,224734,223982-224734
浙江,2025,综合,普通类二段,268,446.0,446,765,225499,224735-225499
